Name,Layer,NUMMER,Position X,Position Y,Position Z
ProfilNr,PL01_ProfilNr,32/3,3490075.4739,5627401.7999,0.0000
ProfilNr,PL01_ProfilNr,38/2,3490083.0306,5627395.5715,0.0000
ProfilNr,PL01_ProfilNr,34/E,3490076.0760,5627408.4555,0.0000
ProfilNr,PL01_ProfilNr,51/2,3490083.6474,5627397.4888,0.0000
ProfilNr,PL01_ProfilNr,34/D,3490078.5492,5627405.5531,0.0000
ProfilNr,PL01_ProfilNr,34/B,3490075.6181,5627405.0600,0.0000
ProfilNr,PL01_ProfilNr,34/A,3490079.9254,5627408.6148,0.0000
ProfilNr,PL01_ProfilNr,51/1,3490083.7885,5627397.9678,0.0000
ProfilNr,PL01_ProfilNr,33/B,3490082.0171,5627404.4851,0.0000
ProfilNr,PL01_ProfilNr,33/A,3490084.2155,5627401.1393,0.0000
ProfilNr,PL01_ProfilNr,33/C,3490084.9562,5627404.0712,0.0000
ProfilNr,PL01_ProfilNr,33/E,3490081.5904,5627398.8653,0.0000
ProfilNr,PL01_ProfilNr,33/D,3490080.7554,5627401.0714,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490064.6830,5627361.8948,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490063.8763,5627363.8574,0.0000
ProfilNr,PL01_ProfilNr,21B/1,3490076.3670,5627377.3509,0.0000
ProfilNr,PL01_ProfilNr,21C/1,3490071.8099,5627385.7575,0.0000
ProfilNr,PL01_ProfilNr,21B/2,3490076.9218,5627377.8146,0.0000
ProfilNr,PL01_ProfilNr,47/2,3490067.3707,5627359.2726,0.0000
ProfilNr,PL01_ProfilNr,22/2,3490071.5378,5627355.9713,0.0000
ProfilNr,PL01_ProfilNr,22/1,3490071.7106,5627356.5550,0.0000
ProfilNr,PL01_ProfilNr,48/1,3490064.6505,5627359.4608,0.0000
ProfilNr,PL01_ProfilNr,47/1,3490066.5426,5627359.5314,0.0000
ProfilNr,PL01_ProfilNr,48/2,3490064.4925,5627359.0206,0.0000
ProfilNr,PL01_ProfilNr,21C/2,3490071.2941,5627384.7307,0.0000
ProfilNr,PL01_ProfilNr,50/2,3490079.3312,5627389.9987,0.0000
ProfilNr,PL01_ProfilNr,50/1,3490078.8528,5627390.1428,0.0000
ProfilNr,PL01_ProfilNr,30/1,3490081.7164,5627391.4524,0.0000
ProfilNr,PL01_ProfilNr,31/49/1,3490075.9378,5627397.9782,0.0000
ProfilNr,PL01_ProfilNr,30/2,3490081.5379,5627390.8192,0.0000
ProfilNr,PL01_ProfilNr,24/2,3490078.1044,5627386.5002,0.0000
ProfilNr,PL01_ProfilNr,23/2,3490077.3689,5627383.9592,0.0000
ProfilNr,PL01_ProfilNr,23/1,3490076.7944,5627384.0671,0.0000
ProfilNr,PL01_ProfilNr,21A/1,3490074.3319,5627381.9977,0.0000
ProfilNr,PL01_ProfilNr,24/1,3490077.3660,5627386.6580,0.0000
ProfilNr,PL01_ProfilNr,21A/2,3490073.5049,5627381.2065,0.0000
ProfilNr,PL01_ProfilNr,20D/2,3490064.5504,5627357.1277,0.0000
ProfilNr,PL01_ProfilNr,20D/1,3490063.3387,5627356.7997,0.0000
ProfilNr,PL01_ProfilNr,20/6,3490065.3516,5627357.2028,0.0000
ProfilNr,PL01_ProfilNr,33/1,3490085.7954,5627404.6337,0.0000
ProfilNr,PL01_ProfilNr,20/7,3490066.2041,5627357.3543,0.0000
ProfilNr,PL01_ProfilNr,20C/2,3490063.3387,5627356.7997,0.0000
ProfilNr,PL01_ProfilNr,20B/1,3490062.4605,5627356.6495,0.0000
ProfilNr,PL01_ProfilNr,20A/2,3490062.4605,5627356.6495,0.0000
ProfilNr,PL01_ProfilNr,20B/2,3490060.1327,5627357.6015,0.0000
ProfilNr,PL01_ProfilNr,20C/1,3490062.9506,5627356.7546,0.0000
ProfilNr,PL01_ProfilNr,20B/2,3490062.9506,5627356.7546,0.0000
ProfilNr,PL01_ProfilNr,33/2,3490083.7885,5627397.9678,0.0000
ProfilNr,PL02_ProfilNr,9004_2/1,3490075.2759,5627318.7226,0.0000
ProfilNr,PL02_ProfilNr,9004_3/2,3490074.8511,5627317.1848,0.0000
ProfilNr,PL02_ProfilNr,9004_2/2,3490075.0688,5627318.0163,0.0000
ProfilNr,PL02_ProfilNr,9004_4/2,3490075.2592,5627318.7086,0.0000
ProfilNr,PL02_ProfilNr,9004_4/1,3490074.6401,5627318.8669,0.0000
ProfilNr,PL02_ProfilNr,9004_3/1,3490075.0053,5627317.7223,0.0000
ProfilNr,PL01_ProfilNr,9016/4B/B,3490091.6698,5627373.9488,0.0000
ProfilNr,PL01_ProfilNr,9016/4B/A,3490090.9173,5627375.8613,0.0000
ProfilNr,PL01_ProfilNr,9016/4A/C,3490088.9134,5627373.4556,0.0000
ProfilNr,PL02_ProfilNr,9004_1/2,3490075.5634,5627319.1630,0.0000
ProfilNr,PL02_ProfilNr,9004_1/1,3490076.5269,5627318.8825,0.0000
ProfilNr,PL01_ProfilNr,14/O,3490082.8757,5627416.2043,0.0000
ProfilNr,PL01_ProfilNr,14/H,3490088.6641,5627414.1905,0.0000
ProfilNr,PL01_ProfilNr,14/G,3490083.8131,5627417.9766,0.0000
ProfilNr,PL01_ProfilNr,35/N,3490080.9480,5627417.2208,0.0000
ProfilNr,PL01_ProfilNr,14/35/H,3490081.8946,5627414.3104,0.0000
ProfilNr,PL01_ProfilNr,14/F,3490087.8785,5627411.2875,0.0000
ProfilNr,PL01_ProfilNr,14/P,3490084.8187,5627415.1623,0.0000
ProfilNr,PL01_ProfilNr,14/F,3490083.4292,5627413.2789,0.0000
ProfilNr,PL01_ProfilNr,14/E,3490086.1664,5627416.9928,0.0000
ProfilNr,PL01_ProfilNr,14/D,3490085.1181,5627411.6993,0.0000
ProfilNr,PL01_ProfilNr,14/Q,3490086.8032,5627412.8792,0.0000
ProfilNr,PL01_ProfilNr,14/35/I,3490082.0271,5627419.3428,0.0000
ProfilNr,PL01_ProfilNr,3/I,3490052.4155,5627304.5629,0.0000
ProfilNr,PL01_ProfilNr,3/B,3490051.9746,5627309.6602,0.0000
ProfilNr,PL01_ProfilNr,33/1,3490083.2791,5627397.8196,0.0000
ProfilNr,PL01_ProfilNr,20A/1,3490061.3755,5627356.5242,0.0000
ProfilNr,PL01_ProfilNr,33/2,3490084.0439,5627400.5173,0.0000
ProfilNr,PL01_ProfilNr,3/F,3490055.1489,5627307.7128,0.0000
ProfilNr,PL01_ProfilNr,14/35/H,3490079.2948,5627418.1017,0.0000
ProfilNr,PL01_ProfilNr,14/35/J,3490080.0042,5627415.3278,0.0000
ProfilNr,PL01_ProfilNr,55/1,3490089.1841,5627428.4134,0.0000
ProfilNr,PL01_ProfilNr,3/E,3490052.1539,5627307.5025,0.0000
ProfilNr,PL01_ProfilNr,55/2,3490090.1519,5627429.8752,0.0000
ProfilNr,PL01_ProfilNr,8/1,3490054.5487,5627304.7949,0.0000
ProfilNr,PL01_ProfilNr,37/4,3490052.7361,5627303.4936,0.0000
ProfilNr,PL01_ProfilNr,8/2,3490054.8296,5627304.0505,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490044.9093,5627299.3742,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490052.2413,5627303.2367,0.0000
ProfilNr,PL01_ProfilNr,37/3,3490053.0093,5627303.6362,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490053.1190,5627301.4940,0.0000
ProfilNr,PL01_ProfilNr,5/5,3490054.9984,5627298.3809,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490053.3692,5627300.7669,0.0000
ProfilNr,PL01_ProfilNr,37/2,3490052.9951,5627303.0459,0.0000
ProfilNr,PL01_ProfilNr,37/1,3490052.5229,5627303.8716,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490049.6187,5627302.2727,0.0000
ProfilNr,PL01_ProfilNr,10/2,3490058.3378,5627318.9440,0.0000
ProfilNr,PL01_ProfilNr,10/1,3490057.8749,5627318.5361,0.0000
ProfilNr,PL01_ProfilNr,11/1,3490056.7649,5627319.7646,0.0000
ProfilNr,PL01_ProfilNr,7/E,3490060.1947,5627320.5487,0.0000
ProfilNr,PL01_ProfilNr,11/2,3490057.2696,5627320.1995,0.0000
ProfilNr,PL01_ProfilNr,39/2,3490056.9576,5627317.7176,0.0000
ProfilNr,PL01_ProfilNr,4/H,3490050.7002,5627304.4694,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490049.9288,5627301.6126,0.0000
ProfilNr,PL01_ProfilNr,4/E,3490050.4403,5627307.4034,0.0000
ProfilNr,PL01_ProfilNr,39/1,3490056.3551,5627317.1954,0.0000
ProfilNr,PL01_ProfilNr,3/D,3490049.2882,5627307.2826,0.0000
ProfilNr,PL01_ProfilNr,1/8,3490044.8141,5627284.0503,0.0000
ProfilNr,PL01_ProfilNr,1/7,3490045.1832,5627285.8416,0.0000
ProfilNr,PL01_ProfilNr,1/9,3490042.8622,5627283.4779,0.0000
ProfilNr,PL01_ProfilNr,1/11,3490047.5501,5627285.1561,0.0000
ProfilNr,PL01_ProfilNr,1/10,3490041.6818,5627283.8050,0.0000
ProfilNr,PL01_ProfilNr,1/6,3490042.3202,5627286.5263,0.0000
ProfilNr,PL01_ProfilNr,1/2,3490040.3588,5627287.0110,0.0000
ProfilNr,PL01_ProfilNr,1/1,3490039.7789,5627284.5675,0.0000
ProfilNr,PL01_ProfilNr,1/3,3490041.2208,5627290.1919,0.0000
ProfilNr,PL01_ProfilNr,1/5,3490042.2517,5627286.5520,0.0000
ProfilNr,PL01_ProfilNr,1/4,3490042.7668,5627289.2148,0.0000
ProfilNr,PL01_ProfilNr,1/12,3490048.2187,5627288.0771,0.0000
ProfilNr,PL01_ProfilNr,5/1,3490055.4725,5627300.3332,0.0000
ProfilNr,PL01_ProfilNr,2/2,3490044.7472,5627298.5584,0.0000
ProfilNr,PL01_ProfilNr,5/2,3490054.5533,5627298.4812,0.0000
ProfilNr,PL01_ProfilNr,5/4,3490055.5424,5627300.3052,0.0000
ProfilNr,PL01_ProfilNr,5/3,3490054.8241,5627298.4450,0.0000
ProfilNr,PL01_ProfilNr,2/1,3490044.2373,5627299.5996,0.0000
ProfilNr,PL01_ProfilNr,1/14,3490050.6723,5627287.5462,0.0000
ProfilNr,PL01_ProfilNr,1/13,3490050.6454,5627285.3171,0.0000
ProfilNr,PL01_ProfilNr,1/15,3490051.6827,5627287.5758,0.0000
ProfilNr,PL01_ProfilNr,1/17,3490051.6581,5627285.6623,0.0000
ProfilNr,PL01_ProfilNr,1/16,3490051.6581,5627285.6623,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490057.0006,5627305.7478,0.0000
ProfilNr,PL01_ProfilNr,29/4,3490055.0590,5627336.4671,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490054.9453,5627304.6714,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490058.6174,5627337.3147,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490057.5245,5627337.6326,0.0000
ProfilNr,PL01_ProfilNr,29/3,3490054.2373,5627333.6074,0.0000
ProfilNr,PL01_ProfilNr,27/1,3490058.9097,5627333.1140,0.0000
ProfilNr,PL01_ProfilNr,43/2,3490061.8874,5627328.5449,0.0000
ProfilNr,PL01_ProfilNr,27/2,3490057.5230,5627333.5416,0.0000
ProfilNr,PL01_ProfilNr,29/2,3490054.3985,5627334.1878,0.0000
ProfilNr,PL01_ProfilNr,29/1,3490056.3027,5627335.8621,0.0000
ProfilNr,PL01_ProfilNr,28/1,3490058.7532,5627335.8290,0.0000
ProfilNr,PL01_ProfilNr,46/1,3490067.6336,5627349.0737,0.0000
ProfilNr,PL01_ProfilNr,16/2,3490060.4767,5627349.4019,0.0000
ProfilNr,PL01_ProfilNr,46/2,3490068.0717,5627348.9593,0.0000
ProfilNr,PL01_ProfilNr,19/2,3490061.0486,5627352.7744,0.0000
ProfilNr,PL01_ProfilNr,19/1,3490060.4020,5627352.8884,0.0000
ProfilNr,PL01_ProfilNr,16/1,3490059.7429,5627349.5274,0.0000
ProfilNr,PL01_ProfilNr,18/1,3490057.6081,5627343.2633,0.0000
ProfilNr,PL01_ProfilNr,28/2,3490056.7476,5627334.4430,0.0000
ProfilNr,PL01_ProfilNr,18/2,3490058.5346,5627343.0016,0.0000
ProfilNr,PL01_ProfilNr,15/2,3490060.0837,5627346.7785,0.0000
ProfilNr,PL01_ProfilNr,15/1,3490059.3474,5627346.8839,0.0000
ProfilNr,PL01_ProfilNr,12/A,3490056.9604,5627322.8021,0.0000
ProfilNr,PL01_ProfilNr,12/B,3490055.9503,5627321.7462,0.0000
ProfilNr,PL01_ProfilNr,12/D,3490056.9114,5627320.5766,0.0000
ProfilNr,PL01_ProfilNr,42/2,3490056.5550,5627322.0628,0.0000
ProfilNr,PL01_ProfilNr,42/1,3490057.1507,5627322.5718,0.0000
ProfilNr,PL01_ProfilNr,7/F,3490061.5075,5627318.9178,0.0000
ProfilNr,PL01_ProfilNr,7/I,3490059.6568,5627317.3168,0.0000
ProfilNr,PL01_ProfilNr,7/H,3490058.3270,5627319.0047,0.0000
ProfilNr,PL01_ProfilNr,7/G,3490057.0047,5627320.6076,0.0000
ProfilNr,PL01_ProfilNr,7/D,3490058.8904,5627322.1763,0.0000
ProfilNr,PL01_ProfilNr,7/B,3490062.0251,5627322.1482,0.0000
ProfilNr,PL01_ProfilNr,0/1,3490062.2730,5627322.1279,0.0000
ProfilNr,PL01_ProfilNr,13/H,3490056.3862,5627324.2337,0.0000
ProfilNr,PL01_ProfilNr,13/E,3490056.7007,5627325.3589,0.0000
ProfilNr,PL01_ProfilNr,13/F,3490058.1513,5627324.9443,0.0000
ProfilNr,PL01_ProfilNr,43/1,3490061.1725,5627328.8004,0.0000
ProfilNr,PL01_ProfilNr,13/B,3490057.0735,5627326.6187,0.0000
ProfilNr,PL01_ProfilNr,13/D,3490055.2622,5627325.7731,0.0000
ProfilNr,PL01_ProfilNr,41/1,3490064.0905,5627321.2838,0.0000
ProfilNr,PL01_ProfilNr,0/2,3490063.0469,5627322.9924,0.0000
ProfilNr,PL01_ProfilNr,41/2,3490063.4810,5627320.6018,0.0000
ProfilNr,PL01_ProfilNr,40/2,3490064.1014,5627320.4638,0.0000
ProfilNr,PL01_ProfilNr,40/1,3490064.5664,5627321.1377,0.0000
